0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
346.32903503236264,373.17624210598115,347.6812498998427,372.15221788734385,355.00759118130713,370.10163768562137,391.5370783398595,389.92683454830257,368.3867128782618,392.5204549206281,383.2460390743601,370.69365730813644,371.3947900728772,366.85082695015143,379.66448214286214,354.26832872894875,349.76660451229986,377.1857312980641,344.7101209588449,341.7238042795778,352.9610419265425,380.1008180194815,386.6658539048038,409.3797528915568,389.96812421870686,379.66478475465703,410.61404392962004,437.6323018461081,441.6890106343174,439.9731942799566,436.5479116817687,405.66318799145984,433.12958526841953,455.400050857493,452.3376309884437,436.8984290788069,425.90287152866404,399.5241125397663,415.0493944311669,419.01628439000694,400.40352398774957,409.01391403318786,442.5600290310361,416.12768851436863,413.2216392581416,412.81275672269044,389.4885616903566,391.69917646016864,399.11758455853493,375.1317022758296,350.96237520645093,375.90678530081385,362.70390586771697,371.8272429632211,380.70135826048613,404.4433195512706,421.2359437374772,445.07629407815665,453.84132935370326,450.30333058968284
369.5552780989684,361.08736176526895,355.37487861891,329.4265262696739,324.1036122398956,316.36475574407905,283.78477217635526,268.04392504919906,285.67741328101425,291.13360327968803,312.56532805261014,315.5534911592637,340.3393547425324,361.0640517146526,332.9439716246099,366.33441738572935,332.3667386688224,339.14540132389567,359.62120697606906,347.8537967656323,354.75368222643334,345.10225938575473,314.34530763627987,279.93761397253303,251.5779560803162,226.55190963520621,245.38363682733635,251.75365512656373,250.40384006256448,265.2543215261541,231.4321511170255,232.5823459593129,256.99016988638306,285.68856734258134,281.3721290792121,252.07600768890472,273.57553505383925,300.5374653829306,294.49368433149095,276.52855210591036,244.60656888151652,255.23241893795688,283.92328327733185,296.3754450637546,283.582846916386,293.5850296166837,316.8298181380455,315.13792229250754,337.52031659235627,329.9539939590011,319.349391460705,325.1585952722038,322.6866445108175,356.0844789430933,357.23173859006556,349.19378061418706,341.8391286331846,345.19492517610274,335.0387678366764,350.64222997422195
364.6519125266235,356.5420195833905,364.73014703976685,333.98942812848753,344.8642723965478,345.2123275976559,341.9241555977208,357.27186494727744,375.3497696876177,399.58803012648985,390.82424858371115,378.7168870414478,393.7208341460642,399.4471742858954,408.67328253052256,412.55988602793104,431.64839765220086,409.95125984665157,413.85110913854936,389.91823436460345,383.4258701149729,394.9054377540981,394.42045033609,385.9918579031427,412.9397580022351,432.0375580170586,433.87791296708485,465.381633864369,460.0872041248186,480.252309055986,457.00784584208526,442.01331923982707,430.6793099332039,403.08676262252055,403.2130996778453,381.6713090667,391.0643213281761,369.3707864982874,343.0162245120367,375.8522954439614,386.92911685073886,417.48068088033307,416.7728263198593,384.1109987342955,389.31698066449655,393.40000274299615,359.44829515855776,384.735238266686,393.13318590983573,410.26156776616597,409.836045197192,418.1242158507704,401.14710837676705,434.31015212057235,427.36055264890894,403.723416142543,372.6374954287669,382.1695307447429,416.0061203270948,443.7117351063345
486.79973564483714,521.1415906743374,536.7395690172849,525.4871476553826,532.5724169695948,503.15608194358407,483.67385625916194,477.9016727741564,457.0289673235696,488.77403836154156,523.465865233667,514.4313796421836,529.0774086675875,522.6213598140143,497.3870041210488,485.9718834601964,467.3079023702928,455.2733777988122,435.32489598665234,408.1890543207296,388.4090443760985,416.8120366041875,387.7775539085445,375.51051897141093,377.5020115865954,367.3178975190804,368.5503941704025,336.5897983868073,346.98967272231374,351.43318883123794,364.1008274410664,368.80887454897294,364.4621253187694,353.9720332793552,334.8224965863395,334.82723746280243,301.6509091292279,289.6277670961807,302.0788276456978,274.68902042374293,244.09140738610992,258.53815165377705,251.38238213374157,273.2270559806223,303.838847258615,335.8316790198954,330.6231787924879,314.1260844917402,321.72904620371366,330.7025510186902,339.26669654400297,326.79119950432465,296.2538210535359,275.9541597713278,251.76351973288416,228.2720231806152,260.08215334122633,226.05148855940408,244.70715609664867,276.57096581974054
356.8201884477686,358.71705468984095,372.4219111331021,359.62378975917886,358.0594288986863,380.2566284219789,397.43152499159737,419.02298379609624,453.13679525003215,444.05971849556465,461.35610690106876,468.55102659820756,480.2133603036913,497.00453364199666,514.4857258282387,541.4878862788761,530.9404035453999,541.6840984732337,526.3044286850136,532.9242380432019,550.5064978552368,570.8765738865517,562.8163964124238,563.426812036519,551.7963016184311,528.6288458762052,511.86506423968245,540.7146545826702,527.3425225513223,560.575675899515,542.4791418645917,558.0941179882649,563.2673485382934,577.0482520050293,579.3667406462833,583.68546789544,595.1531909845709,582.6056523801926,551.1605450972454,535.1183255085284,549.6936541371418,549.2788780954389,552.677516878817,559.4381487554374,551.2221978643573,570.3948846205072,582.1389392757317,584.897563878981,585.7363461802818,594.5986345493927,583.6533158183332,598.3092666267734,567.6825336297894,575.2244107839996,583.0791174919037,572.8568223795304,555.7670073308327,559.2696290206096,549.8019666409588,578.440651615706
355.58111676263684,332.8806062517859,338.22784606336756,330.9473274599934,302.6601975960523,307.1991621659059,309.848410947505,286.97220701182863,293.80687883901766,298.5220070090419,317.67489062195324,307.9847857109377,290.3979523673924,321.9833444553467,326.2685710501419,293.1683681720345,315.6181860598565,294.39125032418235,314.41379255939137,328.77516246030893,361.5921231587299,394.18267427034675,378.39141799624997,397.0428886818893,384.22274468648396,393.26660040455556,400.1088263513771,368.92687244485865,334.28959493333366,303.33307595497035,277.2890192821922,260.32469367653636,288.8115593035157,290.11584657778377,310.898268296639,334.5800909441436,351.0261078454815,343.4230665549215,368.8932241237903,385.8367068562547,402.85730789460837,430.9675107961982,437.8739538682361,439.8741639655884,467.18554299738366,463.9978639688774,485.8078126908964,454.57705792203296,419.6673540339755,421.64782830628053,391.80066087342715,425.1586718151416,390.5437539979275,405.8142285528328,387.85115725786824,420.5797976269122,412.2877131708649,379.1975530093355,346.0830565879503,349.8191926086785
594.9505520318869,599.1899412442347,576.2677061986449,569.6179987417934,541.1860003628603,542.7383802822816,549.7174922156607,532.2918088084532,540.1398193225153,568.1183119412531,533.1822062532744,514.2075704548306,493.9019398875063,467.5739740998742,444.2010589914713,453.01493716704846,425.2035444775934,441.9007571090439,468.99233844813074,498.85347914061657,510.06578614299565,488.8835348873488,459.85429517514234,441.09604194163234,473.4330449465853,505.7972090691352,497.5315309434191,485.3369388202476,486.0376795783822,471.45584598110025,505.03221759698965,485.5177148987101,476.35770265150387,471.41366395051637,445.1681455661977,436.96588344010684,461.93703384724495,436.76230394921805,442.64384050705115,436.1084401712523,413.04601099947416,378.9095425109186,363.0435737552116,332.3716010040717,323.74539399484314,345.46008389379733,360.83805215523023,392.1549119743539,387.04599118794874,401.5920890893784,413.16600963651985,393.359250857598,379.6100262238841,381.6980935617273,402.46410589214184,399.79099730454715,380.73290483683405,415.27550315645993,388.36601960121675,420.2782431256097
527.4375896035857,551.1601359551354,571.8043667715403,549.9598612270504,559.2406276447173,577.2131145162825,585.3039739912958,563.7996937089177,541.4780508523754,529.4466597263938,528.0357733528112,533.2004256472686,556.7869510096099,575.619346948933,580.7696067238329,560.058734704178,558.5803696296241,547.0608808185814,528.5058533871188,494.22302861396236,482.9853665539107,465.9135052939342,470.94666818161136,440.3077921014712,424.24416387118526,392.37802817037436,402.2772814863149,407.0505505861187,395.6741522013318,370.9875742318199,403.04196252563133,408.94943384283425,421.487369502879,423.6817822317406,445.139109566975,472.8857130353435,464.6754510871776,477.9772229433203,459.06934686156814,469.6992001629108,462.6400942612695,428.11480621936084,460.0017570089443,485.79266519665464,471.1512237208766,505.9942357171768,493.1931729361342,490.3122659882695,514.9003978204787,501.2221424134416,497.7599623205666,509.3510640191945,483.48379285326445,478.04831866168473,464.7070142769986,477.08121568753586,451.5990729917619,432.8902765288275,447.68661079150127,423.6223166721893
380.3673196511581,395.2689701976414,413.8517571077418,385.4934396147586,410.13313227412203,425.81119335321966,414.56181456175165,433.02801422486846,449.00893479871456,456.07132065430153,460.16500279271065,476.5942470156816,511.54244013506343,517.0410975871754,538.6513486105328,555.7505088226236,580.6570969649914,597.5287489516946,569.7638182916709,545.5577731969368,551.6024011859798,548.0530555880351,553.0036440923769,573.8666355063625,595.825476419213,577.1775425064476,583.6901723866274,558.7879047892219,561.2065412440386,527.732875688675,527.9954153879918,531.1689675267768,547.65014103126,558.1140763457494,548.2018477471555,513.603010797074,486.68702195068045,519.8012676969021,549.3645887789735,537.1211101946536,520.2408159893257,515.7899565476283,529.0857586204734,519.0636957065316,488.77426504771245,481.9699215188202,465.2111511325204,452.9562519173052,429.36325912241654,440.48206398361185,442.3462293107776,426.30664752145236,430.07702121288924,429.5665705145959,450.28481047421786,482.203709328032,456.3506449565379,483.2245884800967,497.5603741600398,511.0391223308932
362.23434091413947,351.30791459668393,316.70267853426014,350.4570197588717,357.9124280249851,351.0754316996599,354.1392492321124,321.97614161885076,299.13170848926757,307.76690323670573,308.76522431455913,328.86046191949345,339.97245025066707,347.0729475692242,369.14154687059613,338.9199642592292,352.2820400094191,367.3733899396502,351.634838417251,330.3303129713686,310.2999862532885,289.16984669352814,290.8346000567798,265.32844185238775,276.47845215174226,248.83393027815612,221.7164714247696,231.7232110629716,228.9643023664623,263.465837542297,249.6755785855022,234.36212324676083,229.7129762788116,236.71607606424328,251.33212755440564,271.8680937249348,262.3884310669496,271.20639966994486,269.95059254950195,294.20526678723985,299.0381911883303,284.3306082198673,298.5817162223452,320.98623038395493,318.5670763574325,352.6708830791948,379.2076646225868,357.9944914991712,378.06740255010783,385.13398965459146,387.5707805011399,388.5464815617097,413.2852615564797,421.0463567797211,423.6857757334825,392.1059692065459,388.48717008964496,417.0500794328305,431.87165048695385,400.4384289508846
555.9170672173962,578.78377271379,574.516296605165,540.8714621156735,545.2415353780395,514.0627688728894,501.489296047513,510.5129693707047,539.4168852424569,529.4625798506205,554.6642446524622,583.9495153804984,550.0238156761192,531.7837643187963,546.4741252647212,564.4531382802896,556.9223177954834,567.8951406895833,573.9739585833219,584.1194960290096,585.685199015681,554.9199003289402,530.9974129947445,505.28831330289665,535.5619181918939,564.5099035766032,585.3287624483911,556.1263178024086,561.3253206967796,539.4314645230692,530.2183401521853,513.9147295168042,536.9398982209268,512.0514961872759,522.2840379899812,556.1566644543129,569.2504852820673,539.4600487336836,568.0095138710603,576.0897340991282,567.9711352411581,577.1895731677159,593.0075011168384,578.0432657021955,573.3056022254472,566.2190720448615,536.2119777089903,556.3068865939053,530.1557086488341,522.7756093690158,514.8532085615568,499.45606400762847,492.6315628202378,500.8922005470078,487.6893124015476,464.765148040427,490.62087377593565,523.5791592659352,520.6800269372777,508.5714068013987
238.04318955572714,221.95472325399962,234.51884542055492,266.0645107079506,282.2141087460601,271.66296806701433,304.42621782975857,299.4392710576597,283.8147631358849,278.6594902665899,258.4675161554582,285.4622300695139,275.7443617987522,286.8021893133547,279.0354932312561,307.1566924887335,317.1233451088276,316.3009774285186,290.5509852712123,318.6851516708666,321.9623324498906,306.91604055718983,333.37092298435914,302.1817529019677,289.1671371150377,291.745125199188,280.53212872221854,278.9035265987386,262.4056642619075,236.5114806272103,221.89841124739448,225.8169077838673,258.89632998590855,264.17454931948026,263.40175808893684,255.30442684033645,269.8938370591734,244.78200037259992,236.50759585089747,253.78394129738757,252.9519351313006,272.32927825244656,300.1269673294123,322.76304872535826,300.6575887236095,272.060505210498,248.9213472486514,270.08433741775434,299.05251368224407,328.8339344215141,314.7090396774453,338.53293613839435,341.0694235899411,363.66485297431564,367.0503919409157,342.26291732545394,312.80828590057075,344.8136263452245,339.61980529543507,329.1562504382473
355.39517221195797,346.920581015241,378.07035896784464,347.45968008606695,320.7939702028279,341.0695762865573,344.52824068036705,318.5258137376337,285.93802331211725,266.6344276916632,249.89117933138215,220.92230025097032,227.76246919954247,251.57234080086593,276.9482231190568,304.8247312029371,297.11871348798513,284.4776743012342,319.4679336757863,338.3217652402975,340.9364109038263,323.77041119208405,311.2617928940414,312.3372973120985,315.283101697451,281.24060679660846,313.3986127656117,318.69105008022115,324.9321271888605,304.73510655162784,323.2842090677152,339.8927254741442,311.5537836124777,318.2033896706721,329.2769518437637,352.7667240639351,332.1931065881748,358.62754236462325,355.93121738415493,327.68787073555006,300.08135624131137,278.92766799843326,263.72021741740485,263.46862372959083,280.88120757171004,258.9520207130703,293.43764632803783,269.7441815519597,276.70063929251,306.7264698035038,330.00198940488167,340.35423352130283,355.43874329666573,329.83313716604124,295.50955092925864,290.8999658344847,262.1662906781659,252.20897001206362,235.03752270344384,265.85171992535277
554.4212796230619,576.7472790202324,583.3364770308384,556.2963756790074,524.682095512948,535.4542455627765,545.4123151650334,536.2720150978471,534.3600817483389,533.6005389249981,515.3955082172536,502.38717105078456,496.67443987722964,503.8969719710409,535.8043163922583,538.4982390585911,554.6797127266152,576.1697898943039,547.847496519589,558.5662232483648,557.3139736661745,562.384139623527,530.07332512736,558.508426685677,590.2033171559585,555.3592957869453,535.2547072298511,512.8682993894776,532.5596155990671,539.4252197368945,516.8385761676658,538.8165430399861,528.5597840663885,525.8197654069056,517.9312277793508,519.4278422302369,518.0378150482477,502.2586952346187,496.97761785918755,525.5612183489886,525.7638079025357,554.9108566321021,558.4197499793596,577.2369605078508,559.1956869222765,579.5246312253851,559.1879701808282,525.5564681958363,501.80749421827477,468.32319547051736,499.6175804029174,534.615971832156,552.9720902855224,525.5410617481335,553.467243971419,570.5315768000463,556.9508568248516,557.1103106514769,568.4334645398147,535.0344213815539
410.58554659796016,426.8532269258091,405.0290029585524,401.0943431021057,403.371452145051,419.8610281821973,452.3727879377148,476.7520762980152,485.25836571411173,491.1132129525484,498.33628146763533,501.4987864538195,470.65418807194413,484.5349356931185,499.67851170219075,500.5521370608826,526.4792694390607,538.5498456320281,528.9363716820193,495.3149764339237,464.45629168876127,454.0821700036863,451.4295427675941,428.11052113318385,406.3635025827681,387.47829769732164,407.1142314676607,426.1043803342847,417.9101093132492,394.9756160241569,367.7392029785998,338.8382548219019,331.22780238485797,299.4157727173363,287.7702253161798,320.0775522940594,320.6028753867621,343.1880013652253,317.23661757790325,301.0021323465826,332.2603834646632,324.1090162500449,334.49744524142744,367.8263197828087,371.3814627259602,357.75567917197174,359.9920710886161,328.81667504177625,301.68256622826465,267.18454358192355,294.07924649147384,306.06887651444555,291.9519600737379,272.43325941824924,285.24862149929385,314.6158660342636,300.55560240791135,288.0647400649861,312.8615908285502,340.39789794041286
567.3338953953158,552.1704986996002,525.5923784313446,521.3922084712426,507.0957490311253,533.9664157079537,501.53086163420187,510.9024945087409,539.3351901111089,572.7021157875336,578.2038765855845,597.1558180868141,565.019088553851,555.1617146695328,520.7717434824042,554.4546075357615,582.6454610494304,549.1141396981899,515.3834252303735,506.07128981781915,489.1689474931823,513.4542069001574,489.68811512918774,510.03357751824774,513.8457565175942,505.2631805159433,480.4635638372798,515.3019552544567,523.5609837189643,519.3177399987238,510.296668957415,538.6976451015748,561.1810716749281,582.9640768607038,580.0285332383265,593.8408090097979,571.158864687207,581.0842632826092,567.8903612773536,573.1560645538128,599.8857742891222,599.4565996557078,582.6768225821077,577.703181803372,594.1168640735085,599.4127428822168,592.1212589481833,559.9162864415944,547.5010678456648,575.2604316400864,586.1614786878521,587.4110443456595,584.1968133409117,570.2935402065573,561.3858584884965,583.0111326198526,563.2844372473279,576.222668336396,583.9072675746221,592.057940757321
341.556524468666,358.48877314734017,330.9430659778483,305.6073870044816,299.82090981661975,268.68671416148703,300.0255966640607,328.1583033997159,296.58366208652495,320.2654826189845,320.88667480528625,335.02407699143475,362.10925884230784,367.49747293774675,340.6403699576708,305.8208726917319,305.60537994933316,337.05162919803837,342.1351602109621,333.24089987713813,300.4054410728021,329.4540002822761,317.35496654233907,331.6893846343958,345.2859887821984,328.05781007801073,297.5222355302615,289.4722620372906,276.6714330058946,290.68938092695737,313.0741556231461,293.64533484056335,295.6215097249143,263.4640940420856,243.46200164742794,264.53410822528696,285.07199065952204,304.42030310114825,279.38745785032717,282.9598887731164,277.5494777841532,311.95351855980954,322.73840939389305,353.2025557915941,328.3770771421847,324.93820625920074,343.95073826661155,334.70077922873975,343.976373959495,344.79552602565127,379.23058467091073,356.40166247549513,386.87607114860407,379.98603791483487,377.7455455612455,379.747677419544,363.3233358798946,395.7793568626501,424.58346122908534,457.68681824388074
